paper_id,title,year,citation_count,venue,fields_of_study,topics,topic_ids,primary_topic
cafe66a9bdcef9ec43c91d57ece9087203b0a0e3,Gymnasium: A Standard Interface for Reinforcement Learning Environments,2024,528,arXiv.org,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
cc8429c3419b622aa4588749b6e2401f6d79e79f,YOLO-based Object Detection Models: A Review and its Applications,2024,308,Multimedia tools and applications,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
cdb5ef26a9449bbacd96f58c7e849477a7da4b3d,The Unreasonable Effectiveness of LLMs for Query Optimization,2024,11,arXiv.org,Computer Science,"['Databases and Data Management', 'Large Language Models', 'Optimization', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['databases_and_data_management', 'large_language_models', 'optimization', 'deep_learning', 'machine_learning', 'natural_language_processing']",Databases and Data Management
ced98325db2c4795aa218aaed16d9378e30b29c2,MonoCD: Monocular 3D Object Detection with Complementary Depths,2024,66,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
cef6713b723224d4f1dadd3e6dc95baa63d24644,Tiny Machine Learning: Progress and Futures [Feature],2024,121,IEEE Circuits and Systems Magazine,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
cf70392a3b1ae92fdb1b70448aaddcbd03726d3d,YOLOv9: Learning What You Want to Learn Using Programmable Gradient Information,2024,3016,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d27f7ea9712095f52d8260147682da440f63f690,"Dynamic and Distributed Intelligence over Smart Devices, Internet of Things Edges, and Cloud Computing for Human Activity Recognition Using Wearable Sensors",2024,16,J. Sens. Actuator Networks,Computer Science,"['Computer Networks', 'Distributed Systems and Cloud']","['computer_networks', 'distributed_systems_and_cloud']",Computer Networks
d2f00a4acc5ce505778ab284f9c397f054118245,SegNet: A Segmented Deep Learning based Convolutional Neural Network Approach for Drones Wildfire Detection,2024,49,Remote Sensing Applications Society and Environment,Computer Science;Engineering,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
d31b38a6f29f9e3705eea312b69561ec8cfb2a68,"A systematic review and meta-analysis of artificial neural network, machine learning, deep learning, and ensemble learning approaches in field of geotechnical engineering",2024,71,Neural computing & applications (Print),Computer Science,"['Deep Learning', 'Machine Learning', 'Software Engineering']","['deep_learning', 'machine_learning', 'software_engineering']",Deep Learning
d3d3f2d1cf3a59fcb8ef9057e0fb999ac0ffab02,CBWO: A Novel Load Balancing Technique for Cloud Computing Systems,2024,2,Signal Processing and Communications Applications Conference,Computer Science,['Distributed Systems and Cloud'],['distributed_systems_and_cloud'],Distributed Systems and Cloud
d4a33e0778164f26bbdccd2abb67e5238b3b997a,Machine Learning Augmented Branch and Bound for Mixed Integer Linear Programming,2024,48,Mathematical programming,Mathematics;Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
d4a5c2ab2b459426869e1a3ab1550897b005303e,Retrieval-Augmented Generation for Natural Language Processing: A Survey,2024,100,arXiv.org,Computer Science,"['Information Retrieval', 'Natural Language Processing', 'Machine Learning']","['information_retrieval', 'natural_language_processing', 'machine_learning']",Information Retrieval
d5aa02bcdbb5d2b39cfd9440fe0cdb6932737ee3,PirateNets: Physics-informed Deep Learning with Residual Adaptive Networks,2024,86,arXiv.org,Computer Science;Mathematics,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
d70fe318d5fa97dab6ceaa3a5f14869f45b384dd,Natural Language Processing for Dialects of a Language: A Survey,2024,65,ACM Computing Surveys,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
d75b81e9aa1b26c9d29ae0f61ba03ee5485c13f0,Deep Learning-Based Bearing Fault Diagnosis Using a Trusted Multiscale Quadratic Attention-Embedded Convolutional Neural Network,2024,41,IEEE Transactions on Instrumentation and Measurement,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
d78e3ceaabaad1821709e4663886df354bb44665,Feedback on Feedback: Comparing Classic Natural Language Processing and Generative AI to Evaluate Peer Feedback,2024,26,International Conference on Learning Analytics and Knowledge,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
d863638af5bc788a054a02af8bd1124ba4d44a21,Generative Region-Language Pretraining for Open-Ended Object Detection,2024,27,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
db09ee65f9d9fc74ce40c5a2eb535c8a7b51e372,Bag Semantics Conjunctive Query Containment. Four Small Steps Towards Undecidability.,2024,3,Proc. ACM Manag. Data,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
db8fc4ced164e70e7b39fb447843701c03b44ecd,Predicting challenge moments from students' discourse: A comparison of GPT-4 to two traditional natural language processing approaches,2024,28,Proceedings of the 14th Learning Analytics and Knowledge Conference,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'deep_learning', 'machine_learning']",Large Language Models
db9603ba399d305ad520fe8b4aac99c0c6b83f7f,Machine Learning-Based Wetland Vulnerability Assessment in the Sindh Province Ramsar Site Using Remote Sensing Data,2024,92,Remote Sensing,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
dc621c7182f1559b16152cf3835c61fd4e32ca58,Puma optimizer (PO): a novel metaheuristic optimization algorithm and its application in machine learning,2024,335,Cluster Computing,Computer Science,"['Optimization', 'Distributed Systems and Cloud', 'Machine Learning', 'Theory and Algorithms']","['optimization', 'distributed_systems_and_cloud', 'machine_learning', 'theory_and_algorithms']",Optimization
dce6b018319e33f363d2b6f2e4aae6bd400825e2,Deep learning-based classification of eye diseases using Convolutional Neural Network for OCT images,2024,39,Frontiers Comput. Sci.,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
dd7dfd979786b774654a98d0dbab7d28a8c65b4b,A novel exploratory hybrid deep neural network to predict breast cancer for mammography based on wavelet features,2024,18,Multimedia tools and applications,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
dd96541648125a3eab01f2bdc5e80d24f10de6ec,Mutation Testing in Practice: Insights From Open-Source Software Developers,2024,9,IEEE Transactions on Software Engineering,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
df087f3b8cce3575662e10147c0242bf0d48d10a,Frequency-Spatial Entanglement Learning for Camouflaged Object Detection,2024,70,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e3128f9b52ecfa52f167d5a0b4a28dd9860e4558,"The impact of AI-enhanced natural language processing tools on writing proficiency: an analysis of language precision, content summarization, and creative writing facilitation",2024,58,Education and Information Technologies : Official Journal of the IFIP technical committee on Education,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
e3a4724a2826afbb3b3f57d3894ca156a213aab1,"Trustworthy federated learning: privacy, security, and beyond",2024,51,Knowledge and Information Systems,Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
e3fa9b12676123557353b6fa381ea02dcbddd7c1,DQ-DETR: DETR with Dynamic Query for Tiny Object Detection,2024,59,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e46831f597b8d151cfa74ac90fc1208757818609,Ray Denoising: Depth-aware Hard Negative Sampling for Multi-view 3D Object Detection,2024,34,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e4b84ed899310a86841091c8596d4249ef789247,Relation DETR: Exploring Explicit Position Relation Prior for Object Detection,2024,63,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e50a5c8246560ffb865c50f190b7ac6bc9a4e0bb,Improving Single Domain-Generalized Object Detection: A Focus on Diversification and Alignment,2024,25,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e5543c7b3ee9ccdd148f9a518b28d0486fad1a1c,LISO: Lidar-only Self-Supervised 3D Object Detection,2024,24,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e5666c23cabb1376607a8e618f954ddc8df49f10,Towards Robust Detection of Open Source Software Supply Chain Poisoning Attacks in Industry Environments,2024,15,International Conference on Automated Software Engineering,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
e577cc8df5704acf8ac9606f64ca02537158e0fc,Gamifying a Software Testing Course with Continuous Integration,2024,11,2024 IEEE/ACM 46th International Conference on Software Engineering: Software Engineering Education and Training (ICSE-SEET),Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
e61accbf4f59179cf219b1d06ea3b9a662486611,Computer vision for wildfire detection: a critical brief review,2024,23,Multimedia tools and applications,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e6e0866df238620ddd0003bdf81655597b922289,Computer Vision for Substrate Detection in High‐Throughput Biomaterial Screens Using Bright‐Field Microscopy,2024,3,Advanced Intelligent Systems,Computer Science,"['Computer Networks', 'Computer Vision', 'Machine Learning']","['computer_networks', 'computer_vision', 'machine_learning']",Computer Networks
e6e2eb0af28823d17f810d7618b47dcb28b24a06,Learning Background Prompts to Discover Implicit Knowledge for Open Vocabulary Object Detection,2024,31,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e6f045754d951b019037d085194061cb94f55529,Toward Improving Breast Cancer Classification Using an Adaptive Voting Ensemble Learning Algorithm,2024,41,IEEE Access,Computer Science,"['Machine Learning', 'Theory and Algorithms']","['machine_learning', 'theory_and_algorithms']",Machine Learning
e79c197aca57d168fc220ce823ae6dfbfb4c7f2d,A DSL for Testing LLMs for Fairness and Bias,2024,18,ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,Computer Science,"['Explainable / Fair / Causal AI', 'Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['explainable_fair_causal_ai', 'large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Explainable / Fair / Causal AI
e838280ec9eab097dc78c9ac4f3ed466dc1d9b49,Deep Learning-Based DOA Estimation,2024,71,IEEE Transactions on Cognitive Communications and Networking,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
e8c6f51dfa1eb58af00d1cac54705387aabd6707,Efficiency Optimization of Large-Scale Language Models Based on Deep Learning in Natural Language Processing Tasks,2024,27,"2024 IEEE 2nd International Conference on Sensors, Electronics and Computer Engineering (ICSECE)",Computer Science,"['Deep Learning', 'Large Language Models', 'Natural Language Processing', 'Optimization', 'Machine Learning']","['deep_learning', 'large_language_models', 'natural_language_processing', 'optimization', 'machine_learning']",Deep Learning
e8c932c7aa4dec6630eb2d6aa54193d732a13b06,Intelligent Scheduling for Group Distributed Manufacturing Systems: Harnessing Deep Reinforcement Learning in Cloud-Edge Cooperation,2024,5,IEEE Transactions on Emerging Topics in Computational Intelligence,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
e96c86407b3acf09e5d7729bec201824b717b476,Measuring Multimodal Mathematical Reasoning with MATH-Vision Dataset,2024,433,arXiv.org,Computer Science;Mathematics,['Machine Learning'],['machine_learning'],Machine Learning
e9716a2d645d4b2f8e7a531ef71dcb241b0823c1,In-database query optimization on SQL with ML predicates,2024,4,The VLDB journal,Computer Science,"['Databases and Data Management', 'Optimization', 'Machine Learning']","['databases_and_data_management', 'optimization', 'machine_learning']",Databases and Data Management
e9757e069e0f704e52b1dcbf01f22c8dba6343b1,Project-based Learning in Software Engineering Education: Integrating Blockchain-Oriented Repositories in SE Curriculum and Coursework,2024,0,International Conference on Software Engineering Research and Applications,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
e97e149b916d970dca3b108dfd27420685901c21,Overview of IberLEF 2024: Natural Language Processing Challenges for Spanish and other Iberian Languages,2024,81,IberLEF@SEPLN,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
ea63aefb4979c9e46e82247b364afb391ac8cd6a,Hydro: Adaptive Query Processing of ML Queries,2024,3,arXiv.org,Computer Science,"['Databases and Data Management', 'Information Retrieval', 'Machine Learning']","['databases_and_data_management', 'information_retrieval', 'machine_learning']",Databases and Data Management
eac192795e04039e4572bcfcf690b8d22c31b554,Research on trustworthy Software Testing Techniques Based on Large Models,2024,2,"2024 10th International Symposium on System Security, Safety, and Reliability (ISSSR)",Computer Science,"['Security and Privacy', 'Software Engineering']","['security_and_privacy', 'software_engineering']",Security and Privacy
eb0db38a5288ade0139fabb6aa5b76e0a1c2ace7,Tomato Quality Classification Based on Transfer Learning Feature Extraction and Machine Learning Algorithm Classifiers,2024,33,IEEE Access,Computer Science,"['Machine Learning', 'Theory and Algorithms']","['machine_learning', 'theory_and_algorithms']",Machine Learning
ebc200ab2a2180d7f37e5e7af9331324c20ced85,Empowering Network Security through Advanced Analysis of Malware Samples: Leveraging System Metrics and Network Log Data for Informed Decision-Making,2024,26,International Journal of Networked and Distributed Computing (IJNDC),Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
ec36a3ecab9a06e76578f363dc093112f60a6f26,Harnessing pre-trained generalist agents for software engineering tasks,2024,1,Empirical Software Engineering,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
ec4dea18648803f4cbdbf884470225d5fbdab204,SDDGR: Stable Diffusion-Based Deep Generative Replay for Class Incremental Object Detection,2024,49,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
ec4fec0dead4dcfc449aab513ffbf959f6fffda0,VLM-PL: Advanced Pseudo Labeling approach for Class Incremental Object Detection via Vision-Language Model,2024,24,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Computer Science,"['Computer Vision', 'Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['computer_vision', 'large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Computer Vision
ed6846bdae6b5d7e561073471879cd2c81e97b7b,"Wavelet Transform, Reconstructed Phase Space, and Deep Learning Neural Networks for EEG-Based Schizophrenia Detection",2024,26,International Journal of Neural Systems,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
f0961da86f34f90f9121346f8f04758579c17db0,An Evaluation of the Impact of End-to-End Query Optimization Strategies on Energy Consumption,2024,0,International Conference on Evaluation of Novel Approaches to Software Engineering,Computer Science,"['Databases and Data Management', 'Optimization', 'Software Engineering', 'Machine Learning']","['databases_and_data_management', 'optimization', 'software_engineering', 'machine_learning']",Databases and Data Management
f0bd60191d75c0f189ea7dbe28ecedc812ad371e,Adaptive Intrusion Detection System Using Deep Learning for Network Security,2024,29,AICCONF,Computer Science,"['Security and Privacy', 'Deep Learning', 'Machine Learning']","['security_and_privacy', 'deep_learning', 'machine_learning']",Security and Privacy
f2035f3138f902675bbc9f53960b1894cacd203d,A Unified Label Noise-Tolerant Framework of Deep Learning-Based Fault Diagnosis via a Bounded Neural Network,2024,23,IEEE Transactions on Instrumentation and Measurement,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
f259b532ab167d1633098682d85301c886d09910,IS-Fusion: Instance-Scene Collaborative Fusion for Multimodal 3D Object Detection,2024,83,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
f273287e3690295b57f212cdc98b222d39c87492,Comparative analysis of personal protective equipment nonadherence detection: computer vision versus human observers,2024,3,J. Am. Medical Informatics Assoc.,Computer Science;Medicine,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
f2d0f3d47ae850f49a58f4977393bd0025af4bec,HybridFlow: A Flexible and Efficient RLHF Framework,2024,1114,European Conference on Computer Systems,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
f2f0bb0691d0a7404c868a73cc58f39fecc7e052,Natural Language Processing of Student's Feedback to Instructors: A Systematic Review,2024,22,IEEE Transactions on Learning Technologies,Computer Science,"['Natural Language Processing', 'Software Engineering', 'Machine Learning']","['natural_language_processing', 'software_engineering', 'machine_learning']",Natural Language Processing
f3f6bd7d673d015e9e00be4f5a053af735623865,"Joint Offloading and Beamforming Design in Integrating Sensing, Communication, and Computing Systems: A Distributed Approach",2024,14,IEEE Transactions on Communications,Engineering;Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
f49939fadfb52b50559ae1dc3997951c47d2ca00,SQL2FPGA: Automated Acceleration of SQL Query Processing on Modern CPU-FPGA Platforms,2024,5,ACM Transactions on Reconfigurable Technology and Systems,Computer Science,"['Databases and Data Management', 'Information Retrieval', 'Machine Learning']","['databases_and_data_management', 'information_retrieval', 'machine_learning']",Databases and Data Management
f551241a2db0e87fd12d981ade96e6c5e474d52d,Unleashing Channel Potential: Space-Frequency Selection Convolution for SAR Object Detection,2024,42,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
f71889f164c0c3437b4fd1fa3bdc33bbc620f327,Self-Supervised High-Order Information Bottleneck Learning of Spiking Neural Network for Robust Event-Based Optical Flow Estimation,2024,56,IEEE Transactions on Pattern Analysis and Machine Intelligence,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
f736a524591a2a9896ea1676c456419d1fc6d771,Embracing Events and Frames with Hierarchical Feature Refinement Network for Object Detection,2024,29,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
f7749635a5fc0492ef4705bee963ffa887bb2865,Fine-Tuning Large Vision-Language Models as Decision-Making Agents via Reinforcement Learning,2024,142,Neural Information Processing Systems,Computer Science,"['Deep Learning', 'Large Language Models', 'Reinforcement Learning', 'Machine Learning', 'Natural Language Processing']","['deep_learning', 'large_language_models', 'reinforcement_learning', 'machine_learning', 'natural_language_processing']",Deep Learning
f7e80febf4c5667a306d813963edfe8356cad77f,Adaptive Cost Model for Query Optimization,2024,3,The Bulletin of Irkutsk State University. Series Mathematics,Computer Science,"['Databases and Data Management', 'Optimization', 'Machine Learning']","['databases_and_data_management', 'optimization', 'machine_learning']",Databases and Data Management
fa2f5bae26a1120c01dcf1590ec1a7cc14c0af36,Word embedding as a semantic feature extraction technique in arabic natural language processing: an overview,2024,16,˜The œinternational Arab journal of information technology,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
fb13f02aef2a303164ead60211c2fe5bc71993f5,YOLOv1 to YOLOv10: The fastest and most accurate real-time object detection systems,2024,125,APSIPA Transactions on Signal and Information Processing,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
fc0b90d98ea3c23ab2475c65185987c59c6c0d3b,Task scheduling in cloud computing systems using honey badger algorithm with improved density factor and foucault pendulum motion,2024,5,Cluster Computing,Computer Science,"['Distributed Systems and Cloud', 'Theory and Algorithms']","['distributed_systems_and_cloud', 'theory_and_algorithms']",Distributed Systems and Cloud
fc223c480d126130f968ce4a4f80c54706b10e38,A DeNoising FPN With Transformer R-CNN for Tiny Object Detection,2024,96,IEEE Transactions on Geoscience and Remote Sensing,Computer Science,"['Deep Learning', 'Computer Vision', 'Machine Learning']","['deep_learning', 'computer_vision', 'machine_learning']",Deep Learning
fc5f1166c8ed52a1bb518db9eb3c95ed6b58b2fa,MarvelOVD: Marrying Object Recognition and Vision-Language Models for Robust Open-Vocabulary Object Detection,2024,9,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['computer_vision', 'large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Computer Vision
fda57d9d4f141ab7a17ba1d8e8dbb066de0251c2,Hybrid approaches to optimization and machine learning methods: a systematic literature review,2024,162,Machine-mediated learning,Computer Science,"['Machine Learning', 'Optimization']","['machine_learning', 'optimization']",Machine Learning
fda9905a917534bfce72b1d5a9fea71decc2ad19,Cross-Modal Fusion and Progressive Decoding Network for RGB-D Salient Object Detection,2024,83,International Journal of Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
fe205c2c61316285a63c06cd31a1cc4709e54885,Distributed Digital Twin Migration in Multi-Tier Computing Systems,2024,22,IEEE Journal on Selected Topics in Signal Processing,Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
fe44f25cb1eefe48fe523b7bd2ff33c61e31dd29,Enhancing intrusion detection: a hybrid machine and deep learning approach,2024,155,Journal of Cloud Computing,Computer Science,"['Deep Learning', 'Distributed Systems and Cloud', 'Security and Privacy', 'Machine Learning']","['deep_learning', 'distributed_systems_and_cloud', 'security_and_privacy', 'machine_learning']",Deep Learning
feacf3740367d1d92c9708190d4600f909ff7998,From admission to discharge: a systematic review of clinical natural language processing along the patient journey,2024,14,BMC Medical Informatics and Decision Making,Computer Science;Medicine,"['Natural Language Processing', 'Software Engineering', 'Machine Learning']","['natural_language_processing', 'software_engineering', 'machine_learning']",Natural Language Processing
feb164c500fc2d4a370dcea413c7bdabe0602b47,Innovations in Stroke Identification: A Machine Learning-Based Diagnostic Model Using Neuroimages,2024,40,IEEE Access,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
000d78d6b33d5e54357bc7fade0bc9b6c869783c,Btor2-Select: Machine Learning Based Algorithm Selection for Hardware Model Checking,2025,4,International Conference on Computer Aided Verification,Computer Science,"['Machine Learning', 'Software Engineering', 'Theory and Algorithms']","['machine_learning', 'software_engineering', 'theory_and_algorithms']",Machine Learning
00cbeb2fdfc7b81a4ddf70056fbe8fefea9db9b1,MedVLM-R1: Incentivizing Medical Reasoning Capability of Vision-Language Models (VLMs) via Reinforcement Learning,2025,116,International Conference on Medical Image Computing and Computer-Assisted Intervention,Computer Science,"['Large Language Models', 'Reinforcement Learning', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'reinforcement_learning', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
016993d1b7e7e2207e955397d107f16eb1614ca7,Deep Learning of Radio Frequency Fingerprints From Limited Samples by Masked Autoencoding,2025,47,IEEE Wireless Communications Letters,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
01b881d5a3471d4c0270b07c77604b9ebdf5fc95,Automated Validation of LLM-based Evaluators for Software Engineering Artifacts,2025,3,arXiv.org,Computer Science,"['Large Language Models', 'Software Engineering', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'software_engineering', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
026bca98d7fe7b427ca3cb6afdc3176e9a6e8772,Mutation-Based Quantum Software Testing,2025,0,IQSOFT,Computer Science,['Software Engineering'],['software_engineering'],Software Engineering
02afb4401e1ff7a713459d1529647c640fd08dff,Left-Deep Join Order Selection with Higher-Order Unconstrained Binary Optimization on Quantum Computers,2025,7,Frontiers of Computer Science,Physics;Computer Science,"['Optimization', 'Machine Learning']","['optimization', 'machine_learning']",Optimization
031592eb02172b5c219068415e2c04bf207b4835,Report on the 5th Workshop on Human Centric Software Engineering & Cyber Security (HCSE&CS 2024),2025,0,ACM SIGSOFT Softw. Eng. Notes,Computer Science,"['Security and Privacy', 'Software Engineering']","['security_and_privacy', 'software_engineering']",Security and Privacy
0371a7a1c8feef92334b4204716158923c94ea51,"Multi-Tier Distributed Computing Systems by Leveraging Digital Twin: Challenges, Techniques, and Research Directions",2025,7,IEEE wireless communications,Computer Science,['Information Retrieval'],['information_retrieval'],Information Retrieval
039e770ca8cd69afc24fd5c5cb54baaaf9fcd414,Regulating Information and Network Security: Review and Challenges,2025,4,ACM Computing Surveys,Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
03af67300b9a1f1d808880cb9024db344c9475bc,Applications of natural language processing in aviation safety: A review and qualitative analysis,2025,12,AIAA SCITECH 2025 Forum,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
0430306de09a4d1973149ae1edd38fde0a40a34c,Automated ultrasonography of hepatocellular carcinoma using discrete wavelet transform based deep-learning neural network,2025,12,Medical Image Anal.,Medicine;Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
0494e5635463a0e4f594f6d41f5361668b5c5247,HIDS-IoMT: A Deep Learning-Based Intelligent Intrusion Detection System for the Internet of Medical Things,2025,29,IEEE Access,Computer Science,"['Computer Networks', 'Deep Learning', 'Security and Privacy', 'Machine Learning']","['computer_networks', 'deep_learning', 'security_and_privacy', 'machine_learning']",Computer Networks
05912292a9472c7bf95029128582bc4d5d17b73d,Can Large Language Models Be Query Optimizer for Relational Databases?,2025,12,Proc. ACM Manag. Data,Computer Science,"['Large Language Models', 'Databases and Data Management', 'Optimization', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'databases_and_data_management', 'optimization', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
0681d80cd58b6135534cf279a69f5f999f47ebca,L1: Controlling How Long A Reasoning Model Thinks With Reinforcement Learning,2025,244,arXiv.org,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
0711fbecf02d0fd835c559dddaba541e6736837a,A Comprehensive Part-of-Speech Tagging to Standardize Central-Kurdish Language: A Research Guide for Kurdish Natural Language Processing Tasks,2025,3,Journal of Studies in Science and Engineering,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
073b49aac44def1c57c940f11c0a8ea7e49312fe,Computer Vision-Based Obstacle Detection Mobile System for Visually Impaired Individuals,2025,3,Multimodal Technologies and Interaction,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
07cda98113965559ea8a0135d56625f522996498,Advancements in Natural Language Processing: Exploring Transformer-Based Architectures for Text Understanding,2025,17,2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),Computer Science,"['Deep Learning', 'Natural Language Processing', 'Machine Learning']","['deep_learning', 'natural_language_processing', 'machine_learning']",Deep Learning
09b2a0f0d7c1164ab334e13e70eb0d65b5b96393,Absolute Zero: Reinforced Self-play Reasoning with Zero Data,2025,141,arXiv.org,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
0a5e135c616b59ae7148bd4d7a6df49db6595472,Integrating Human-Computer Interaction and Software Engineering for Enhanced Usability Using Support Vector Machines,2025,0,International Journal of Interactive Mobile Technologies,Computer Science,"['Human-Computer Interaction', 'Kernel Methods / SVM', 'Software Engineering', 'Machine Learning']","['human_computer_interaction', 'kernel_methods_svm', 'software_engineering', 'machine_learning']",Human-Computer Interaction
